6FU9_2	7ZJY_1	66	4.436E-01	5.247E+00
6FU9_2	8EBB_1	65	4.258E-01	7.475E+00
6FU9_2	1FN8_1	83	3.614E-01	9.191E+00
6FU9_2	5XMZ_1	99	3.017E-01	1.438E+01
6FU9_2	1ZLD_1	68	2.847E-01	1.203E+01
6FU9_2	8ACX_1	29	3.474E-01	5.470E+00
6FU9_2	6SGO_1	80	2.130E-01	1.498E+01
6FU9_2	1ZLE_1	59	2.464E-01	1.341E+01
6FU9_2	1KPT_1	22	2.347E-01	6.163E+00
6FU9_2	7T6A_1	74	1.706E-01	1.549E+01
6FU9_2	7MQQ_1	71	2.195E-01	1.315E+01
6FU9_2	5FNO_1	30	3.480E-01	1.220E+01
6FU9_2	8EB9_1	65	1.877E-01	1.181E+01
6FU9_2	6FMB_1	38	2.466E-01	6.313E+00
6FU9_2	5FID_1	61	3.977E-01	5.836E+00
6FU9_2	4Z4A_1	30	3.134E-01	1.062E+01
6FU9_2	8OXJ_1	68	2.180E-01	1.059E+01
6FU9_2	8OXH_1	71	1.992E-01	1.360E+01
6FU9_2	8OXI_1	37	2.500E-01	5.770E+00
6FU9_2	8DP9_1	72	1.854E-01	1.366E+01
6FU9_2	6ZUS_1	66	2.187E-01	1.036E+01
6FU9_2	9FEI_1	38	1.565E-01	1.107E+01
6H0I_1	6H0I_1	75	1.014E+00	0.000E+00
7ZJY_1	7ZJY_1	60	1.017E+00	5.394E-03
7ZJY_1	5ZNG_2	57	5.813E-01	4.541E+00
7ZJY_1	2MYV_1	62	5.722E-01	5.663E+00
7ZJY_1	7NLJ_2	61	6.446E-01	3.395E+00
7ZJY_1	7NMM_2	61	5.230E-01	4.163E+00
7ZJY_1	6Q76_2	70	3.827E-01	6.571E+00
7ZJY_1	2MM0_1	62	5.330E-01	4.703E+00
7ZJY_1	7ZK0_1	72	6.823E-01	5.473E+00
7ZJY_1	6R5J_1	61	4.776E-01	4.351E+00
7ZJY_1	5Z1V_1	59	4.026E-01	5.245E+00
7ZJY_1	6G10_2	61	5.112E-01	4.155E+00
7ZJY_1	2N37_1	70	3.279E-01	7.294E+00
7ZJY_1	6FUD_2	59	4.640E-01	5.040E+00
7ZJY_1	6FU9_2	66	4.612E-01	5.148E+00
7ZJY_1	8C8A_1	69	5.309E-01	4.824E+00
7ZJY_1	7B1I_2	59	4.422E-01	5.105E+00
7ZJY_1	5JHJ_1	72	2.812E-01	9.474E+00
7ZJY_1	6G11_1	59	4.387E-01	5.176E+00
7ZJY_1	2MYW_1	72	2.906E-01	8.269E+00
7ZJY_1	7A8X_2	68	4.703E-01	5.678E+00
7ZJY_1	5A6W_2	59	4.535E-01	5.131E+00
7ZJY_1	6FUB_1	59	4.412E-01	5.113E+00
7ZJY_1	7ZKD_1	60	4.317E-01	5.071E+00
7ZJY_1	2MM2_1	64	5.229E-01	4.292E+00
7ZJY_1	2LW6_1	67	3.199E-01	6.617E+00
7ZJY_1	8R7A_2	65	3.685E-01	6.570E+00
7ZJY_1	7T69_1	28	4.115E-01	4.497E+00
7ZJY_1	8EB9_1	19	2.948E-01	3.422E+00
7ZJY_1	9FYC_2	19	3.938E-01	2.219E+00
7ZJY_1	4Z4A_1	27	3.137E-01	5.015E+00
7ZJY_1	6QPK_1	18	3.281E-01	3.517E+00
7ZJY_1	6WES_1	20	3.255E-01	4.067E+00
7ZJY_1	7T6A_1	43	2.736E-01	6.803E+00
7ZJY_1	6BN0_1	24	3.626E-01	3.668E+00
7ZJY_1	5OD4_1	63	1.727E-01	1.038E+01
7ZJY_1	8EBB_1	49	2.171E-01	8.101E+00
7ZJY_1	1FN8_1	33	2.272E-01	6.057E+00
7ZJY_1	1ZLD_1	20	2.298E-01	5.304E+00
7ZJY_1	7AD5_1	13	3.705E-01	3.466E+00
7ZJY_1	8DP8_1	21	1.396E-01	6.467E+00
7ZJY_1	1ZLE_1	59	2.061E-01	8.565E+00
7ZJY_1	8V1J_1	72	1.228E-01	1.040E+01
2MM2_1	2MM2_1	65	1.016E+00	0.000E+00
2MM2_1	2MM0_1	65	9.314E-01	1.177E+00
2MM2_1	6R5J_1	65	8.643E-01	1.688E+00
2MM2_1	8C8A_1	62	7.655E-01	2.102E+00
2MM2_1	5Z1V_1	58	7.210E-01	2.884E+00
2MM2_1	6FUB_1	59	7.054E-01	2.494E+00
